  -34.914000000000001        1.3281437931412443E-007
  -34.828000000000003        1.3370843505235488E-007
  -34.742000000000004        1.3461156739612947E-007
  -34.656000000000006        1.3552389987029080E-007
  -34.570000000000007        1.3644555811241164E-007
  -34.484000000000009        1.3737666991639811E-007
  -34.398000000000010        1.3831736527714898E-007
  -34.312000000000012        1.3926777643629943E-007
  -34.226000000000013        1.4022803792908207E-007
  -34.140000000000015        1.4119828663233344E-007
  -34.054000000000016        1.4217866181368063E-007
  -33.968000000000018        1.4316930518194053E-007
  -33.882000000000019        1.4417036093876541E-007
  -33.796000000000021        1.4518197583157192E-007
  -33.710000000000022        1.4620429920778849E-007
  -33.624000000000024        1.4723748307045955E-007
  -33.538000000000025        1.4828168213524706E-007
  -33.452000000000027        1.4933705388886628E-007
  -33.366000000000028        1.5040375864900138E-007
  -33.280000000000030        1.5148195962574129E-007
  -33.194000000000031        1.5257182298458031E-007
  -33.108000000000033        1.5367351791103145E-007
  -33.022000000000034        1.5478721667689731E-007
  -32.936000000000035        1.5591309470824964E-007
  -32.850000000000037        1.5705133065516627E-007
  -32.764000000000038        1.5820210646328029E-007
  -32.678000000000040        1.5936560744719269E-007
  -32.592000000000041        1.6054202236580680E-007
  -32.506000000000043        1.6173154349964173E-007
  -32.420000000000044        1.6293436673018332E-007
  -32.334000000000046        1.6415069162133693E-007
  -32.248000000000047        1.6538072150304414E-007
  -32.162000000000049        1.6662466355713044E-007
  -32.076000000000050        1.6788272890545227E-007
  -31.990000000000052        1.6915513270041478E-007
  -31.904000000000053        1.7044209421793346E-007
  -31.818000000000055        1.7174383695291492E-007
  -31.732000000000056        1.7306058871733733E-007
  -31.646000000000058        1.7439258174101021E-007
  -31.560000000000059        1.7574005277509927E-007
  -31.474000000000061        1.7710324319850291E-007
  -31.388000000000062        1.7848239912717177E-007
  -31.302000000000064        1.7987777152646418E-007
  -31.216000000000065        1.8128961632663566E-007
  -31.130000000000067        1.8271819454156362E-007
  -31.044000000000068        1.8416377239080970E-007
  -30.958000000000069        1.8562662142513081E-007
  -30.872000000000071        1.8710701865554995E-007
  -30.786000000000072        1.8860524668610223E-007
  -30.700000000000074        1.9012159385037951E-007
  -30.614000000000075        1.9165635435199692E-007
  -30.528000000000077        1.9320982840911189E-007
  -30.442000000000078        1.9478232240313168E-007
