  -59.859999999999999        3.9002588232574348E-005
  -59.719999999999999        3.9461450055132837E-005
  -59.579999999999998        3.9928993286137085E-005
  -59.439999999999998        4.0405462214968391E-005
  -59.299999999999997        4.0891111226339606E-005
  -59.159999999999997        4.1386205407563402E-005
  -59.019999999999996        4.1891021206655494E-005
  -58.879999999999995        4.2405847146798963E-005
  -58.739999999999995        4.2930984603430679E-005
  -58.599999999999994        4.3466748651059894E-005
  -58.459999999999994        4.4013468987912762E-005
  -58.319999999999993        4.4571490947639798E-005
  -58.179999999999993        4.5141176608657922E-005
  -58.039999999999992        4.5722906013257745E-005
  -57.899999999999991        4.6317078510433774E-005
  -57.759999999999991        4.6924114238545524E-005
  -57.619999999999990        4.7544455766458026E-005
  -57.479999999999990        4.8178569914814355E-005
  -57.339999999999989        4.8826949782666974E-005
  -57.199999999999989        4.9490117008955817E-005
  -57.059999999999988        5.0168624303425801E-005
  -56.919999999999987        5.0863058287714964E-005
  -56.779999999999987        5.1574042694751283E-005
  -56.639999999999986        5.2302241983583028E-005
  -56.499999999999986        5.3048365437713779E-005
  -56.359999999999985        5.3813171828414562E-005
  -56.219999999999985        5.4597474740966332E-005
  -56.079999999999984        5.5402148682177751E-005
  -55.939999999999984        5.6228136112877599E-005
  -55.799999999999983        5.7076455580802630E-005
  -55.659999999999982        5.7948211169226089E-005
  -55.519999999999982        5.8844603527256391E-005
  -55.379999999999981        5.9766942812266609E-005
  -55.239999999999981        6.0716663957843200E-005
  -55.099999999999980        6.1695344788036607E-005
  -54.959999999999980        6.2704727638936031E-005
  -54.819999999999979        6.3746745333337294E-005
  -54.679999999999978        6.4823552599944142E-005
  -54.539999999999978        6.5937564358532362E-005
  -54.399999999999977        6.7091502740564821E-005
  -54.259999999999977        6.8288455330212046E-005
  -54.119999999999976        6.9531947966794711E-005
  -53.979999999999976        7.0826036656579819E-005
  -53.839999999999975        7.2175424868572662E-005
  -53.699999999999974        7.3585614999045553E-005
  -53.559999999999974        7.5063106502561107E-005
  -53.419999999999973        7.6615658785532159E-005
  -53.279999999999973        7.8252645578395005E-005
  -53.139999999999972        7.9985541087236744E-005
  -52.999999999999972        8.1828600194493081E-005
  -52.859999999999971        8.3799831545089786E-005
  -52.719999999999970        8.5922425225706841E-005
  -52.579999999999970        8.8226908887033471E-005
  -52.439999999999969        9.0754514749621514E-005
  -52.299999999999969        9.3562647132032392E-005
  -52.159999999999968        9.6734181086478643E-005
  -52.019999999999968        1.0039417884037002E-004
  -51.879999999999967        1.0474204782369113E-004
  -51.739999999999966        1.1011886064683879E-004
  -51.599999999999966        1.1716443017704614E-004
  -51.459999999999965        1.2724082674995412E-004
  -51.319999999999965        1.4383140562628918E-004
  -51.179999999999964        1.7876873017611455E-004
  -51.039999999999964        2.8503823943530431E-004
  -50.899999999999963        5.5769338572726128E-004
  -50.759999999999962        4.9353807304953416E-004
  -50.619999999999962        3.2150723648299558E-004
  -50.479999999999961        4.4339176553590708E-004
  -50.339999999999961        7.8042515699406939E-004
  -50.199999999999960        1.0946535739022399E-003
  -50.059999999999960        5.5810726940619664E-004
  -49.919999999999959        6.5004058983562105E-004
  -49.779999999999959        6.1488566278912818E-004
  -49.639999999999958        1.2862640080832004E-003
  -49.499999999999957        1.5492308436004499E-003
  -49.359999999999957        6.6803490630744334E-004
  -49.219999999999956        6.2963233304488614E-004
  -49.079999999999956        1.2721723077409413E-003
  -48.939999999999955        1.5106898261245927E-003
  -48.799999999999955        1.3969588439699757E-003
  -48.659999999999954        1.8645515802741958E-003
  -48.519999999999953        8.2426985753862299E-004
  -48.379999999999953        7.5081955920965721E-004
  -48.239999999999952        1.3880212666402623E-003
  -48.099999999999952        3.5164621472195158E-003
  -47.959999999999951        1.4383837632822676E-003
  -47.819999999999951        7.8390854599223194E-004
  -47.679999999999950        8.1139018562299489E-004
  -47.539999999999949        1.5701575604818803E-003
  -47.399999999999949        3.8807653465260006E-003
  -47.259999999999948        1.5349337692807242E-003
  -47.119999999999948        8.4626349824627192E-004
  -46.979999999999947        9.0000971582393529E-004
  -46.839999999999947        1.8955874839301241E-003
  -46.699999999999946        3.3253248444537883E-003
  -46.559999999999945        1.2288056749931273E-003
  -46.419999999999945        8.4160757168044232E-004
  -46.279999999999944        1.1668114014463757E-003
  -46.139999999999944        2.9885040362159897E-003
  -45.999999999999943        1.6073362615601629E-003
  -45.859999999999943        8.2880991479542454E-004
  -45.719999999999942        8.5150369087253668E-004
  -45.579999999999941        1.8012292732958195E-003
  -45.439999999999941        2.1396475903808403E-003
  -45.299999999999940        8.6072600600440837E-004
  -45.159999999999940        6.4452668573581012E-004
  -45.019999999999939        8.4998372104645920E-004
